PARAM,RUN,USER,START,END,DURATION,FAILED
1000,3,load126,1764628243.340170,1764628243.822238,0.482068,0
1000,3,load60,1764628242.044461,1764628243.574555,1.530094,0
1000,3,load37,1764628241.737683,1764628243.536503,1.798820,0
1000,3,load571,1764628248.973904,1764628250.259157,1.285253,0
1000,3,load368,1764628246.265050,1764628247.816944,1.551893,0
1000,3,load172,1764628243.888896,1764628244.898725,1.009828,0
1000,3,load125,1764628243.330632,1764628243.980122,0.649490,0
1000,3,load181,1764628243.957948,1764628245.371194,1.413246,0
1000,3,load57,1764628241.988465,1764628243.818689,1.830224,0
1000,3,load382,1764628246.699350,1764628248.189101,1.489752,0
1000,3,load251,1764628244.561962,1764628246.619113,2.057151,0
1000,3,load194,1764628243.592467,1764628245.247605,1.655138,0
1000,3,load471,1764628248.034803,1764628249.370543,1.335740,0
1000,3,load801,1764628252.721609,1764628254.369689,1.648080,0
1000,3,load334,1764628245.802361,1764628247.426265,1.623904,0
1000,3,load167,1764628243.849583,1764628244.714283,0.864700,0
1000,3,load235,1764628244.276961,1764628245.709080,1.432119,0
1000,3,load137,1764628243.494022,1764628244.211373,0.717350,0
1000,3,load63,1764628242.084498,1764628243.502544,1.418045,0
1000,3,load395,1764628246.766618,1764628248.728492,1.961874,0
1000,3,load219,1764628244.045120,1764628245.849504,1.804385,0
1000,3,load84,1764628242.528500,1764628243.674324,1.145823,0
1000,3,load72,1764628242.228471,1764628243.904614,1.676143,0
1000,3,load495,1764628248.510952,1764628249.649330,1.138378,0
1000,3,load75,1764628242.284734,1764628243.811817,1.527083,0
1000,3,load741,1764628251.570499,1764628253.377628,1.807130,0
1000,3,load439,1764628247.352332,1764628248.948192,1.595860,0
1000,3,load68,1764628242.160479,1764628243.858700,1.698221,0
1000,3,load638,1764628249.942970,1764628252.512885,2.569916,0
1000,3,load703,1764628250.909182,1764628253.028190,2.119008,0
1000,3,load587,1764628249.131211,1764628251.569390,2.438179,0
1000,3,load716,1764628251.087199,1764628252.454126,1.366926,0
1000,3,load119,1764628243.248886,1764628244.409866,1.160980,0
1000,3,load524,1764628248.865962,1764628249.636569,0.770607,0
1000,3,load359,1764628246.128500,1764628248.041325,1.912825,0
1000,3,load255,1764628244.618168,1764628245.697412,1.079244,0
1000,3,load356,1764628246.078924,1764628247.857307,1.778383,0
1000,3,load88,1764628242.566920,1764628243.727398,1.160479,0
1000,3,load710,1764628251.027844,1764628252.907507,1.879663,0
1000,3,load508,1764628248.667624,1764628250.185768,1.518144,0
1000,3,load622,1764628249.728545,1764628251.488569,1.760024,0
1000,3,load540,1764628248.647017,1764628250.543894,1.896877,0
1000,3,load461,1764628247.811016,1764628249.374197,1.563181,0
1000,3,load390,1764628246.720135,1764628248.653684,1.933549,0
1000,3,load333,1764628245.783774,1764628248.437449,2.653675,0
1000,3,load76,1764628242.286160,1764628243.587326,1.301166,0
1000,3,load603,1764628249.488221,1764628251.754447,2.266226,0
1000,3,load363,1764628246.206068,1764628248.963531,2.757463,0
1000,3,load259,1764628244.816959,1764628245.875942,1.058984,0
1000,3,load46,1764628241.852752,1764628243.336769,1.484017,0
1000,3,load673,1764628250.529820,1764628253.430073,2.900252,0
1000,3,load525,1764628248.871232,1764628249.602765,0.731534,0
1000,3,load387,1764628246.715757,1764628248.675441,1.959684,0
1000,3,load185,1764628243.990380,1764628244.933381,0.943001,0
1000,3,load62,1764628242.061429,1764628243.655263,1.593834,0
1000,3,load234,1764628244.261941,1764628245.480422,1.218481,0
1000,3,load142,1764628243.561630,1764628243.963287,0.401658,0
1000,3,load667,1764628250.495359,1764628252.338150,1.842791,0
1000,3,load543,1764628248.681718,1764628250.965136,2.283417,0
1000,3,load654,1764628250.140829,1764628252.301981,2.161152,0
1000,3,load442,1764628247.427348,1764628249.754279,2.326930,0
1000,3,load655,1764628250.145501,1764628252.744452,2.598951,0
1000,3,load549,1764628248.729857,1764628250.020944,1.291086,0
1000,3,load325,1764628245.705990,1764628248.033715,2.327725,0
1000,3,load241,1764628244.368132,1764628246.257699,1.889567,0
1000,3,load300,1764628245.389135,1764628246.833805,1.444670,0
1000,3,load631,1764628249.846338,1764628253.130095,3.283757,0
1000,3,load513,1764628248.729986,1764628249.886188,1.156202,0
1000,3,load161,1764628243.759484,1764628244.298342,0.538858,0
1000,3,load474,1764628248.050318,1764628248.821856,0.771538,0
1000,3,load12,1764628241.698551,1764628242.661001,0.962450,0
1000,3,load403,1764628246.873814,1764628248.861713,1.987899,0
1000,3,load256,1764628244.658144,1764628246.077167,1.419024,0
1000,3,load691,1764628250.702139,1764628252.946410,2.244271,0
1000,3,load592,1764628249.283685,1764628251.757874,2.474190,0
1000,3,load462,1764628247.818065,1764628249.487007,1.668942,0
1000,3,load740,1764628251.567380,1764628253.749740,2.182360,0
1000,3,load581,1764628249.083862,1764628251.158723,2.074861,0
1000,3,load354,1764628246.058048,1764628247.715722,1.657674,0
1000,3,load162,1764628243.760427,1764628244.501047,0.740620,0
1000,3,load548,1764628248.727880,1764628250.266038,1.538159,0
1000,3,load326,1764628245.724202,1764628247.121336,1.397134,0
1000,3,load64,1764628242.096610,1764628243.540038,1.443427,0
1000,3,load511,1764628248.702458,1764628250.204589,1.502131,0
1000,3,load360,1764628246.138307,1764628248.190556,2.052249,0
1000,3,load59,1764628242.032497,1764628243.428090,1.395593,0
1000,3,load645,1764628249.981778,1764628251.377893,1.396115,0
1000,3,load637,1764628249.939383,1764628251.307277,1.367894,0
1000,3,load658,1764628250.186770,1764628252.475620,2.288850,0
1000,3,load381,1764628246.679391,1764628248.261622,1.582231,0
1000,3,load640,1764628249.952973,1764628252.325727,2.372754,0
1000,3,load733,1764628251.411127,1764628253.453183,2.042056,0
1000,3,load273,1764628245.008488,1764628246.615002,1.606514,0
1000,3,load338,1764628245.934843,1764628247.674832,1.739989,0
1000,3,load659,1764628250.205711,1764628251.929099,1.723388,0
1000,3,load200,1764628243.625496,1764628245.204401,1.578905,0
1000,3,load127,1764628243.357955,1764628244.231570,0.873616,0
1000,3,load494,1764628248.498111,1764628249.908724,1.410613,0
1000,3,load349,1764628246.018542,1764628248.390622,2.372080,0
1000,3,load153,1764628243.617427,1764628244.581064,0.963637,0
1000,3,load650,1764628250.054836,1764628251.566319,1.511482,0
1000,3,load70,1764628242.177464,1764628243.886655,1.709191,0
1000,3,load41,1764628241.802303,1764628243.100500,1.298197,0
1000,3,load189,1764628332.929690,1764628245.852886,,1
1000,3,load327,1764628245.728602,1764628247.351334,1.622732,0
1000,3,load568,1764628248.955083,1764628251.576134,2.621051,0
1000,3,load148,1764628243.595807,1764628244.137641,0.541834,0
1000,3,load723,1764628251.222861,1764628252.926302,1.703441,0
1000,3,load393,1764628246.750727,1764628248.694163,1.943436,0
1000,3,load729,1764628251.355268,1764628252.765218,1.409950,0
1000,3,load585,1764628249.118236,1764628250.933808,1.815572,0
1000,3,load66,1764628242.120499,1764628243.388519,1.268020,0
1000,3,load690,1764628250.695740,1764628253.297993,2.602252,0
1000,3,load169,1764628243.862394,1764628245.342453,1.480059,0
1000,3,load793,1764628252.575051,1764628253.857687,1.282636,0
1000,3,load496,1764628248.530500,1764628250.178498,1.647998,0
1000,3,load608,1764628249.547677,1764628251.269841,1.722164,0
1000,3,load777,1764628252.347424,1764628253.850813,1.503390,0
1000,3,load881,1764628253.578823,1764628254.836458,1.257635,0
1000,3,load231,1764628244.232612,1764628246.028003,1.795391,0
1000,3,load812,1764628252.888801,1764628254.548734,1.659933,0
1000,3,load345,1764628245.988267,1764628248.413082,2.424815,0
1000,3,load40,1764628241.784454,1764628243.730111,1.945657,0
1000,3,load842,1764628253.134176,1764628254.738276,1.604100,0
1000,3,load706,1764628250.960645,1764628253.167778,2.207133,0
1000,3,load232,1764628244.237663,1764628245.961117,1.723454,0
1000,3,load870,1764628253.431204,1764628254.632133,1.200929,0
1000,3,load526,1764628248.906029,1764628250.342975,1.436946,0
1000,3,load79,1764628242.380972,1764628243.549962,1.168990,0
1000,3,load731,1764628251.384852,1764628254.022775,2.637923,0
1000,3,load685,1764628250.607980,1764628253.177683,2.569702,0
1000,3,load606,1764628249.542656,1764628251.982872,2.440216,0
1000,3,load402,1764628246.834886,1764628249.318380,2.483494,0
1000,3,load666,1764628250.493680,1764628253.348450,2.854770,0
1000,3,load527,1764628248.911242,1764628249.597765,0.686523,0
1000,3,load467,1764628247.920670,1764628248.769820,0.849150,0
1000,3,load580,1764628249.064081,1764628250.221774,1.157693,0
1000,3,load315,1764628245.585056,1764628247.286753,1.701697,0
1000,3,load220,1764628244.048494,1764628246.360652,2.312158,0
1000,3,load221,1764628244.051463,1764628245.636299,1.584836,0
1000,3,load739,1764628251.551433,1764628253.082387,1.530954,0
1000,3,load689,1764628250.659888,1764628252.899629,2.239741,0
1000,3,load384,1764628246.709919,1764628248.264029,1.554110,0
1000,3,load623,1764628249.738694,1764628252.305959,2.567265,0
1000,3,load389,1764628246.718893,1764628248.633080,1.914186,0
1000,3,load95,1764628242.668634,1764628243.740781,1.072146,0
1000,3,load311,1764628245.511259,1764628246.877148,1.365889,0
1000,3,load792,1764628252.555024,1764628254.685868,2.130844,0
1000,3,load198,1764628243.604376,1764628245.367239,1.762863,0
1000,3,load140,1764628243.537559,1764628244.590037,1.052478,0
1000,3,load386,1764628246.714934,1764628248.441290,1.726356,0
1000,3,load263,1764628244.886391,1764628246.713930,1.827539,0
1000,3,load317,1764628245.605014,1764628247.082135,1.477121,0
1000,3,load653,1764628250.136446,1764628251.597796,1.461350,0
1000,3,load646,1764628250.007369,1764628251.484102,1.476733,0
1000,3,load615,1764628249.635337,1764628251.821958,2.186621,0
1000,3,load599,1764628249.419420,1764628252.221320,2.801900,0
1000,3,load487,1764628248.162266,1764628249.899102,1.736836,0
1000,3,load7,1764628241.693239,1764628242.901299,1.208060,0
1000,3,load714,1764628251.051184,1764628252.891388,1.840204,0
1000,3,load143,1764628243.575703,1764628244.221944,0.646241,0
1000,3,load618,1764628249.670181,1764628251.863666,2.193485,0
1000,3,load722,1764628251.221855,1764628253.688128,2.466273,0
1000,3,load67,1764628242.140486,1764628243.685869,1.545383,0
1000,3,load39,1764628241.772634,1764628243.377685,1.605051,0
1000,3,load652,1764628250.089382,1764628253.543965,3.454582,0
1000,3,load175,1764628243.898051,1764628245.069044,1.170993,0
1000,3,load735,1764628251.485125,1764628253.402168,1.917043,0
1000,3,load323,1764628245.702979,1764628247.185336,1.482357,0
1000,3,load616,1764628249.662941,1764628250.822570,1.159629,0
1000,3,load248,1764628244.502045,1764628246.302027,1.799982,0
1000,3,load179,1764628243.928630,1764628244.869441,0.940811,0
1000,3,load87,1764628242.556513,1764628243.927395,1.370883,0
1000,3,load617,1764628249.664124,1764628251.800656,2.136531,0
1000,3,load753,1764628251.819633,1764628253.372348,1.552715,0
1000,3,load688,1764628250.639147,1764628252.760452,2.121305,0
1000,3,load687,1764628250.634513,1764628251.920354,1.285841,0
1000,3,load570,1764628248.966848,1764628250.632964,1.666116,0
1000,3,load262,1764628244.871473,1764628246.319346,1.447873,0
1000,3,load668,1764628250.498747,1764628252.254259,1.755512,0
1000,3,load8,1764628241.693808,1764628242.620935,0.927127,0
1000,3,load367,1764628246.235152,1764628248.178082,1.942930,0
1000,3,load642,1764628249.956521,1764628252.890979,2.934458,0
1000,3,load196,1764628243.602269,1764628245.369092,1.766823,0
1000,3,load590,1764628249.282120,1764628251.897155,2.615035,0
1000,3,load595,1764628249.352091,1764628253.400031,4.047941,0
1000,3,load914,1764628254.063635,1764628254.312334,0.248699,0
1000,3,load755,1764628251.823867,1764628253.377471,1.553604,0
1000,3,load65,1764628242.108703,1764628243.591837,1.483133,0
1000,3,load9,1764628241.695155,1764628242.733552,1.038397,0
1000,3,load339,1764628245.938438,1764628247.528099,1.589661,0
1000,3,load249,1764628244.503729,1764628246.213994,1.710265,0
1000,3,load246,1764628244.477385,1764628246.988904,2.511519,0
1000,3,load721,1764628251.177845,1764628253.644874,2.467028,0
1000,3,load316,1764628245.602026,1764628247.027097,1.425071,0
1000,3,load845,1764628253.168758,1764628254.367242,1.198484,0
1000,3,load805,1764628252.761816,1764628253.794165,1.032348,0
1000,3,load383,1764628246.701342,1764628248.864436,2.163094,0
1000,3,load858,1764628253.325501,1764628254.701457,1.375956,0
1000,3,load566,1764628248.945703,1764628250.915539,1.969836,0
1000,3,load810,1764628252.846329,1764628254.360171,1.513842,0
1000,3,load657,1764628250.180502,1764628252.665828,2.485326,0
1000,3,load375,1764628246.320338,1764628247.737019,1.416681,0
1000,3,load180,1764628243.932450,1764628245.164573,1.232124,0
1000,3,load523,1764628248.862280,1764628250.447316,1.585037,0
1000,3,load145,1764628243.588997,1764628244.912153,1.323155,0
1000,3,load313,1764628245.566847,1764628247.394700,1.827853,0
1000,3,load883,1764628253.607493,1764628254.473018,0.865525,0
1000,3,load670,1764628250.525173,1764628252.444545,1.919372,0
1000,3,load261,1764628244.867885,1764628246.357566,1.489681,0
1000,3,load182,1764628243.967592,1764628244.904703,0.937111,0
1000,3,load174,1764628243.895440,1764628244.997981,1.102541,0
1000,3,load700,1764628250.860239,1764628252.525894,1.665655,0
1000,3,load440,1764628247.387997,1764628249.220919,1.832922,0
1000,3,load790,1764628252.527821,1764628253.986250,1.458429,0
1000,3,load159,1764628243.750731,1764628244.929061,1.178330,0
1000,3,load105,1764628243.041820,1764628243.633119,0.591299,0
1000,3,load27,1764628241.713784,1764628243.220983,1.507200,0
1000,3,load486,1764628248.151874,1764628248.757538,0.605664,0
1000,3,load281,1764628245.072037,1764628246.636209,1.564172,0
1000,3,load108,1764628243.105308,1764628244.038401,0.933093,0
1000,3,load22,1764628241.709502,1764628243.421157,1.711655,0
1000,3,load203,1764628243.684065,1764628245.451044,1.766979,0
1000,3,load596,1764628249.371602,1764628252.326960,2.955359,0
1000,3,load761,1764628251.918770,1764628253.244437,1.325668,0
1000,3,load412,1764628246.984373,1764628248.968868,1.984495,0
1000,3,load29,1764628241.716140,1764628243.648472,1.932333,0
1000,3,load2,1764628241.688239,1764628242.752404,1.064165,0
1000,3,load651,1764628250.071910,1764628251.922826,1.850915,0
1000,3,load135,1764628243.474959,1764628244.747746,1.272787,0
1000,3,load626,1764628249.785758,1764628253.073558,3.287800,0
1000,3,load411,1764628246.983494,1764628248.697550,1.714056,0
1000,3,load78,1764628242.316110,1764628243.900507,1.584397,0
1000,3,load497,1764628248.533820,1764628249.842930,1.309111,0
1000,3,load98,1764628242.816499,1764628243.707690,0.891191,0
1000,3,load538,1764628248.624766,1764628252.343493,3.718726,0
1000,3,load292,1764628245.321879,1764628246.386417,1.064537,0
1000,3,load782,1764628252.445893,1764628253.891426,1.445534,0
1000,3,load448,1764628247.550761,1764628337.951488,90.400727,0
1000,3,load530,1764628248.933107,1764628250.916555,1.983447,0
1000,3,load1,1764628241.687935,1764628242.700518,1.012583,0
1000,3,load413,1764628246.998430,1764628248.626553,1.628122,0
1000,3,load257,1764628244.763978,1764628246.205074,1.441096,0
1000,3,load574,1764628248.999394,1764628250.310391,1.310997,0
1000,3,load17,1764628241.704049,1764628242.992687,1.288638,0
1000,3,load771,1764628252.076312,1764628253.817475,1.741163,0
1000,3,load762,1764628251.921456,1764628253.752984,1.831527,0
1000,3,load89,1764628242.584617,1764628332.931337,90.346720,0
1000,3,load16,1764628241.703261,1764628242.768697,1.065436,0
1000,3,load23,1764628241.710292,1764628243.038698,1.328407,0
1000,3,load272,1764628244.963963,1764628246.498935,1.534972,0
1000,3,load158,1764628243.748571,1764628245.331255,1.582685,0
1000,3,load718,1764628251.112367,1764628253.577775,2.465408,0
1000,3,load677,1764628250.563323,1764628252.782339,2.219016,0
1000,3,load459,1764628247.770101,1764628248.672035,0.901934,0
1000,3,load556,1764628248.826010,1764628250.778190,1.952180,0
1000,3,load271,1764628244.942571,1764628247.037770,2.095199,0
1000,3,load225,1764628244.202408,1764628245.680025,1.477617,0
1000,3,load544,1764628248.688032,1764628250.355650,1.667618,0
1000,3,load775,1764628252.119529,1764628254.624842,2.505313,0
1000,3,load552,1764628248.758502,1764628250.754779,1.996277,0
1000,3,load432,1764628247.210732,1764628248.997890,1.787157,0
1000,3,load565,1764628248.902225,1764628250.018038,1.115813,0
1000,3,load488,1764628248.163682,1764628249.466337,1.302654,0
1000,3,load421,1764628247.090033,1764628248.867246,1.777213,0
1000,3,load625,1764628249.767633,1764628251.318547,1.550915,0
1000,3,load541,1764628248.650662,1764628250.497588,1.846926,0
1000,3,load244,1764628244.411024,1764628245.884328,1.473304,0
1000,3,load457,1764628247.716783,1764628248.953732,1.236949,0
1000,3,load449,1764628247.578829,1764628249.082791,1.503962,0
1000,3,load97,1764628242.792796,1764628243.749315,0.956519,0
1000,3,load133,1764628243.470915,1764628244.365134,0.894219,0
1000,3,load408,1764628246.961041,1764628248.573112,1.612071,0
1000,3,load575,1764628249.010809,1764628250.371026,1.360217,0
1000,3,load454,1764628247.676022,1764628248.909525,1.233504,0
1000,3,load695,1764628250.755920,1764628253.040551,2.284631,0
1000,3,load836,1764628253.083666,1764628254.872053,1.788387,0
1000,3,load124,1764628243.321294,1764628332.951046,89.629752,0
1000,3,load519,1764628248.798797,1764628249.761903,0.963105,0
1000,3,load738,1764628251.535923,1764628252.887674,1.351751,0
1000,3,load206,1764628243.741428,1764628245.024955,1.283527,0
1000,3,load4,1764628241.690099,1764628242.728546,1.038447,0
1000,3,load485,1764628248.149536,1764628249.758579,1.609043,0
1000,3,load850,1764628253.211922,1764628254.865115,1.653193,0
1000,3,load795,1764628252.637182,1764628253.949964,1.312783,0
1000,3,load309,1764628245.468161,1764628247.213403,1.745242,0
1000,3,load521,1764628248.802880,1764628249.907815,1.104935,0
1000,3,load680,1764628250.567193,1764628252.723523,2.156329,0
1000,3,load831,1764628253.038771,1764628254.333534,1.294763,0
1000,3,load52,1764628241.916486,1764628243.624412,1.707926,0
1000,3,load501,1764628248.565544,1764628249.575748,1.010204,0
1000,3,load426,1764628247.130493,1764628248.645925,1.515432,0
1000,3,load627,1764628249.790938,1764628251.321678,1.530740,0
1000,3,load215,1764628243.964326,1764628245.586372,1.622046,0
1000,3,load298,1764628245.368190,1764628246.729490,1.361300,0
1000,3,load152,1764628243.612816,1764628244.910190,1.297374,0
1000,3,load482,1764628248.092565,1764628249.582397,1.489832,0
1000,3,load346,1764628246.005463,1764628248.161262,2.155798,0
1000,3,load693,1764628250.730121,1764628252.959906,2.229785,0
1000,3,load647,1764628250.019240,1764628252.498430,2.479190,0
1000,3,load829,1764628253.016346,1764628254.432652,1.416306,0
1000,3,load560,1764628248.860616,1764628250.425940,1.565325,0
1000,3,load269,1764628244.917033,1764628246.611799,1.694766,0
1000,3,load157,1764628243.741789,1764628244.497455,0.755667,0
1000,3,load551,1764628248.748519,1764628250.597715,1.849196,0
1000,3,load414,1764628247.002049,1764628249.119678,2.117628,0
1000,3,load3,1764628241.689522,1764628242.272990,0.583468,0
1000,3,load696,1764628250.786471,1764628253.070378,2.283907,0
1000,3,load577,1764628249.036326,1764628250.562234,1.525908,0
1000,3,load458,1764628247.738081,1764628248.649528,0.911447,0
1000,3,load435,1764628247.287794,1764628248.610926,1.323132,0
1000,3,load214,1764628243.957085,1764628245.388029,1.430944,0
1000,3,load602,1764628249.467510,1764628251.853865,2.386355,0
1000,3,load294,1764628245.343718,1764628246.752750,1.409032,0
1000,3,load702,1764628250.901884,1764628253.304410,2.402525,0
1000,3,load573,1764628248.996644,1764628251.238187,2.241543,0
1000,3,load226,1764628244.207071,1764628245.883293,1.676222,0
1000,3,load561,1764628248.862776,1764628250.245756,1.382980,0
1000,3,load209,1764628243.823326,1764628245.453027,1.629700,0
1000,3,load427,1764628247.145697,1764628248.696411,1.550714,0
1000,3,load218,1764628244.025303,1764628245.353063,1.327760,0
1000,3,load128,1764628243.435882,1764628243.894190,0.458308,0
1000,3,load431,1764628247.186410,1764628249.009619,1.823209,0
1000,3,load785,1764628252.476964,1764628253.478472,1.001509,0
1000,3,load26,1764628241.713198,1764628243.316650,1.603453,0
1000,3,load783,1764628252.455173,1764628253.670520,1.215347,0
1000,3,load727,1764628251.319580,1764628253.680439,2.360859,0
1000,3,load151,1764628243.605103,1764628245.533714,1.928611,0
1000,3,load104,1764628243.039709,1764628243.601243,0.561534,0
1000,3,load704,1764628250.935112,1764628253.621577,2.686465,0
1000,3,load304,1764628245.433541,1764628247.209778,1.776237,0
1000,3,load758,1764628251.857282,1764628253.301807,1.444525,0
1000,3,load245,1764628244.421483,1764628245.985520,1.564036,0
1000,3,load852,1764628253.235657,1764628254.732554,1.496897,0
1000,3,load545,1764628248.695265,1764628250.026965,1.331700,0
1000,3,load149,1764628243.597269,1764628244.737123,1.139854,0
1000,3,load827,1764628252.999950,1764628254.792820,1.792870,0
1000,3,load99,1764628242.818757,1764628243.887599,1.068841,0
1000,3,load90,1764628242.601554,1764628243.639907,1.038353,0
1000,3,load437,1764628247.314924,1764628248.927456,1.612531,0
1000,3,load19,1764628241.706436,1764628242.600565,0.894129,0
1000,3,load507,1764628248.654907,1764628249.546315,0.891408,0
1000,3,load539,1764628248.627763,1764628250.255594,1.627831,0
1000,3,load283,1764628245.205421,1764628246.462522,1.257101,0
1000,3,load555,1764628248.823078,1764628250.277716,1.454638,0
1000,3,load505,1764628248.629881,1764628250.728650,2.098769,0
1000,3,load409,1764628246.963655,1764628248.920565,1.956910,0
1000,3,load282,1764628245.122628,1764628246.731828,1.609199,0
1000,3,load676,1764628250.543256,1764628252.108897,1.565642,0
1000,3,load682,1764628250.585377,1764628252.256882,1.671504,0
1000,3,load208,1764628243.775265,1764628245.705031,1.929766,0
1000,3,load150,1764628243.600618,1764628244.260901,0.660283,0
1000,3,load522,1764628248.805015,1764628249.669062,0.864047,0
1000,3,load276,1764628245.023830,1764628246.396313,1.372483,0
1000,3,load207,1764628243.765455,1764628245.235736,1.470281,0
1000,3,load724,1764628251.239432,1764628253.893993,2.654562,0
1000,3,load531,1764628248.938319,1764628250.487226,1.548907,0
1000,3,load123,1764628243.317759,1764628332.936617,89.618858,0
1000,3,load374,1764628246.303355,1764628248.624949,2.321594,0
1000,3,load369,1764628246.266487,1764628248.148384,1.881897,0
1000,3,load100,1764628242.850854,1764628243.965647,1.114792,0
1000,3,load418,1764628247.065891,1764628248.585740,1.519849,0
1000,3,load424,1764628247.108578,1764628337.945848,90.837270,0
1000,3,load379,1764628246.361667,1764628247.981565,1.619897,0
1000,3,load818,1764628252.927700,1764628253.937466,1.009766,0
1000,3,load378,1764628246.360019,1764628248.925257,2.565238,0
1000,3,load776,1764628252.140446,1764628253.901037,1.760591,0
1000,3,load520,1764628248.800638,1764628249.386220,0.585582,0
1000,3,load500,1764628248.548633,1764628249.581310,1.032677,0
1000,3,load38,1764628241.762764,1764628243.173294,1.410531,0
1000,3,load370,1764628246.267206,1764628247.769051,1.501845,0
1000,3,load769,1764628252.029144,1764628253.432758,1.403614,0
1000,3,load572,1764628248.994096,1764628250.341784,1.347688,0
1000,3,load819,1764628252.937789,1764628254.448163,1.510374,0
1000,3,load428,1764628247.149032,1764628248.764391,1.615359,0
1000,3,load6,1764628241.692107,1764628242.540645,0.848538,0
1000,3,load305,1764628245.438270,1764628248.087381,2.649112,0
1000,3,load278,1764628245.041633,1764628246.701220,1.659587,0
1000,3,load122,1764628243.281137,1764628243.991992,0.710856,0
1000,3,load415,1764628247.025928,1764628248.512421,1.486493,0
1000,3,load210,1764628243.824565,1764628245.951323,2.126758,0
1000,3,load648,1764628250.028136,1764628252.184173,2.156037,0
1000,3,load675,1764628250.535400,1764628254.613864,4.078464,0
1000,3,load563,1764628248.881710,1764628250.135461,1.253751,0
1000,3,load51,1764628241.904447,1764628243.104106,1.199659,0
1000,3,load452,1764628247.598835,1764628248.991284,1.392449,0
1000,3,load107,1764628243.101590,1764628243.931099,0.829509,0
1000,3,load101,1764628242.902277,1764628243.764052,0.861774,0
1000,3,load15,1764628241.702258,1764628243.119880,1.417622,0
1000,3,load268,1764628244.915187,1764628246.096461,1.181274,0
1000,3,load129,1764628243.444206,1764628244.351561,0.907355,0
1000,3,load779,1764628252.368819,1764628253.351963,0.983144,0
1000,3,load211,1764628243.853083,1764628245.781130,1.928047,0
1000,3,load117,1764628243.229546,1764628243.857311,0.627765,0
1000,3,load438,1764628247.350277,1764628249.522356,2.172079,0
1000,3,load53,1764628241.928460,1764628243.390720,1.462260,0
1000,3,load774,1764628252.110221,1764628253.225771,1.115550,0
1000,3,load131,1764628243.453436,1764628243.656554,0.203118,0
1000,3,load279,1764628245.047749,1764628246.163135,1.115386,0
1000,3,load48,1764628241.868807,1764628243.409960,1.541154,0
1000,3,load825,1764628252.960923,1764628254.764715,1.803792,0
1000,3,load533,1764628248.949394,1764628249.943751,0.994358,0
1000,3,load838,1764628253.107812,1764628254.831890,1.724078,0
1000,3,load25,1764628241.712538,1764628243.452376,1.739838,0
1000,3,load286,1764628245.246003,1764628246.290366,1.044363,0
1000,3,load265,1764628244.905746,1764628248.473768,3.568023,0
1000,3,load455,1764628247.687283,1764628248.705717,1.018434,0
1000,3,load366,1764628246.215068,1764628248.109666,1.894598,0
1000,3,load835,1764628253.072186,1764628254.390538,1.318352,0
1000,3,load766,1764628251.950620,1764628253.653727,1.703107,0
1000,3,load537,1764628337.953139,1764628252.286715,,1
1000,3,load504,1764628248.626356,1764628249.418354,0.791998,0
1000,3,load425,1764628247.122374,1764628249.045484,1.923110,0
1000,3,load264,1764628244.900429,1764628246.020260,1.119831,0
1000,3,load584,1764628249.093834,1764628251.409900,2.316066,0
1000,3,load781,1764628252.427325,1764628254.805775,2.378450,0
1000,3,load21,1764628241.708694,1764628243.234128,1.525435,0
1000,3,load780,1764628252.391364,1764628253.666102,1.274739,0
1000,3,load30,1764628241.716794,1764628243.275943,1.559148,0
1000,3,load694,1764628250.748003,1764628252.895943,2.147940,0
1000,3,load416,1764628247.028227,1764628248.886072,1.857845,0
1000,3,load767,1764628251.984865,1764628253.606416,1.621550,0
1000,3,load683,1764628250.599321,1764628252.894226,2.294905,0
1000,3,load559,1764628248.857615,1764628250.542236,1.684621,0
1000,3,load202,1764628243.682972,1764628245.183236,1.500264,0
1000,3,load601,1764628249.457202,1764628251.353820,1.896617,0
1000,3,load447,1764628247.529370,1764628248.687900,1.158529,0
1000,3,load478,1764628248.074959,1764628249.679545,1.604586,0
1000,3,load784,1764628252.458233,1764628254.388576,1.930342,0
1000,3,load213,1764628243.895216,1764628245.601090,1.705873,0
1000,3,load529,1764628248.928600,1764628249.938296,1.009696,0
1000,3,load436,1764628247.297023,1764628249.206452,1.909429,0
1000,3,load130,1764628243.451146,1764628243.878777,0.427631,0
1000,3,load535,1764628249.027209,1764628250.584251,1.557043,0
1000,3,load299,1764628245.384975,1764628246.962690,1.577715,0
1000,3,load277,1764628245.038549,1764628246.059502,1.020952,0
1000,3,load629,1764628249.811851,1764628252.769539,2.957688,0
1000,3,load562,1764628248.876550,1764628250.746888,1.870339,0
1000,3,load121,1764628243.276897,1764628243.591400,0.314503,0
1000,3,load701,1764628250.865432,1764628253.110483,2.245051,0
1000,3,load768,1764628251.999465,1764628253.499777,1.500312,0
1000,3,load554,1764628248.781233,1764628250.261882,1.480648,0
1000,3,load347,1764628246.013113,1764628247.673053,1.659940,0
1000,3,load308,1764628245.466190,1764628246.708957,1.242767,0
1000,3,load132,1764628243.468480,1764628244.206051,0.737571,0
1000,3,load480,1764628248.088332,1764628248.776929,0.688597,0
1000,3,load445,1764628247.462201,1764628337.952137,90.489936,0
1000,3,load146,1764628243.593308,1764628244.335930,0.742622,0
1000,3,load679,1764628250.565868,1764628252.456875,1.891007,0
1000,3,load372,1764628246.291647,1764628248.289093,1.997446,0
1000,3,load20,1764628241.707211,1764628242.849246,1.142034,0
